Patient,PE,SC,GNE,SE,LZC,STE,Mean,Std,Skew
1.0,0.6015902828532926,0.2856811384788754,0.667801486367269,0.5497322865014425,0.3500018953962161,0.8053248232211978,2.074670702315773e-06,13.27076925423694,0.0070551019637874
1.0,0.6144391716978672,0.2850517459282985,0.6877350313879234,0.5464805740809812,0.3501880690928855,0.8159429405972921,-3.378573566843177e-06,15.147447088087889,-0.0828422993930524
1.0,0.544731200584641,0.2824072908034292,0.5744957326209532,0.3862859146448493,0.1744028646975572,0.7550499455215128,9.259548748957613e-06,60.65584520778136,-0.066910345723018
1.0,0.5873043080557189,0.2847713041968789,0.6441045977266153,0.4470422704124288,0.2638686346320785,0.7925138627046212,-3.763349545657011e-06,26.21130536907772,-0.1752090795043137
1.0,0.5418891802428526,0.2832351670608245,0.5708086734073258,0.4202185591813901,0.2167061829232811,0.7533610486435578,-6.8808653325363816e-06,42.72436308898314,0.0079311818954117
1.0,0.558719418542521,0.2841914044610892,0.5979388061483946,0.4135862288777234,0.2131223392623935,0.767563373047275,-2.069887432657716e-05,41.31131220009357,-0.0412949598811996
1.0,0.4325804366792595,0.2725887444329889,0.3928538895534375,0.5512605627242673,0.1710843185544237,0.6659559471687176,1.3104059692637813e-07,11.739586886940463,-0.1310782111492418
1.0,0.5326760444046943,0.2825324367788075,0.5557482606255172,0.3961392630070767,0.186783415526078,0.7454962234258771,1.477829344527772e-05,56.426029524407895,-0.081438758095159
1.0,0.59214444515099,0.2850002645849719,0.6519131802687904,0.4502667567437958,0.2977522474259249,0.7965537373376312,-4.947391315317842e-06,27.834949149298144,-0.0319809411570704
1.0,0.5417106912277928,0.2834192272928821,0.5707434039251499,0.4332329403434494,0.2200805811754155,0.753200726422212,9.97275542861962e-07,40.55907141516471,-0.1026193569957693
1.0,0.5459236942824094,0.2836567329935033,0.5773309861137396,0.4106827486968241,0.2027338469882362,0.7567241914648094,1.6225715826230893e-06,48.99567428091051,-0.0747084867840673
1.0,0.2843587544593941,0.212818499107817,0.211138827384712,0.4237625451605615,0.0655377955700756,0.4463810230133463,1.408134128738914e-07,27.16234147167558,-0.0704948322061951
1.0,0.5414011262963414,0.2836715404354286,0.5703627231375719,0.4309601412849735,0.2315023374660884,0.7531503058048205,-3.9414479085249146e-05,43.950628510530606,-0.0885987230242397
1.0,0.585595803592453,0.2854141708802006,0.641934112680183,0.4688516801825179,0.3039844119219359,0.7913346846089584,-5.819782871196577e-06,21.594815386391232,-0.0100795017075347
1.0,0.3855630870391093,0.2612668971953554,0.3106819005845649,0.405656044523125,0.1120998371071139,0.6284247716759918,2.1405940864178724e-05,37.37979201619928,-0.1084153453490968
1.0,0.5639959421758859,0.2847114734157229,0.6069063708177543,0.4476256591837964,0.2647762314033423,0.7724646494054107,3.531593068016935e-05,35.24231233034337,-0.069753179083856
1.0,0.3044636801012176,0.2356300130033622,0.1664842167618558,0.4173727166055119,0.0451703931544339,0.5706854556998497,-2.056507814102792e-07,31.078446202840716,-0.1672437603963013
1.0,0.472475219437971,0.2781585675984588,0.4586545198191148,0.4271274123415162,0.1656201205571743,0.6967997805536641,-1.1358699345126386e-05,33.37664081012681,-0.1481272766075115
1.0,0.552023154918666,0.2836164885804872,0.5866811643908172,0.3964643858686191,0.1893572668825336,0.7614869821846484,-3.62026729631492e-06,46.08442803241783,-0.1010854117491596
1.0,0.5125318406115057,0.2818624058378548,0.5239105032298264,0.4343883572796978,0.2108929092447765,0.7292394413906599,4.106753985462093e-05,53.61044405537186,-0.0445326189417938
1.0,0.5285588340897859,0.2819934150234653,0.5487028388756268,0.3839999520467529,0.1688176537974727,0.7417499747906271,2.195552350391615e-05,64.38653558643884,-0.0083410195698465
1.0,0.4919794739155694,0.2814171566961222,0.4918228536908484,0.5010539446818479,0.21267086804797,0.7136938069890948,-4.374629803378932e-06,16.349951342283372,-0.1269529282784003
1.0,0.4711521634489636,0.2771749376660621,0.4574275457189294,0.4169539397949346,0.1599138967542546,0.6935559833519039,1.8269047045566835e-05,42.78908625860115,-0.0821889392024858
1.0,0.586251183298729,0.2855289968339272,0.6430230569355992,0.4676029846039348,0.3083781111633358,0.7919221937757623,4.275593852467675e-07,27.78283822345604,-0.1029370169469325
1.0,0.2436232629585371,0.2093857414143757,0.0520001447551121,0.513625753396938,0.0087222376889653,0.5337974588725405,1.8227017112569988e-08,1.433395281230072,-1.2091419329935271
1.0,0.3497322734808509,0.2516660218621079,0.2487091583310619,0.5064196135415738,0.0871479074109861,0.6026535694221542,3.3353655727148e-08,9.564757877367548,0.001394040075717
1.0,0.5467339680662507,0.2837800003282965,0.5788895004241451,0.4163646430338498,0.215947525109353,0.7575531122239307,9.811619527262692e-06,43.58891090279776,-0.0147051856725037
1.0,0.5418434643543075,0.2832858417163346,0.570569526352647,0.3963528946392872,0.1841350946909546,0.7531288434611999,-5.921696845491087e-06,48.56698041535369,-0.1139481862042348
1.0,0.5843378158676877,0.2858466684317494,0.6406275197370217,0.5304986870732842,0.3362995113213419,0.7907390693382348,1.1706074991428302e-05,16.753213641703056,-0.0840482486583966
1.0,0.3877514595659284,0.2614823712908212,0.3145220371766396,0.4304284914757897,0.1049181867580885,0.6301277139050785,-1.1988456809058348e-06,50.97636352491865,-0.0555731562090796
1.0,0.518029537132988,0.2825355898062781,0.5328502092061177,0.4080852405869846,0.1786429706392048,0.7339141687789476,-1.538804558938987e-06,55.60108976812461,-0.0962462065255816
1.0,0.4602362774729228,0.2772017135869665,0.4392377523884597,0.5257777774625308,0.196645967107144,0.6879513818246981,8.247872511612802e-06,12.368248858813024,-0.0948266544302539
1.0,0.5327020479464732,0.2825186192826465,0.5559270950222649,0.4302183364475264,0.2095384956015059,0.7455087204796964,1.1657823196623212e-05,52.71810520145619,-0.0775344200490721
1.0,0.5754376087639185,0.2854886026796286,0.6259886935189078,0.4736419972065187,0.2980128906012622,0.7828507683140069,7.447993925457832e-06,28.079005093154773,-0.0135751151313531
1.0,0.5497951137208694,0.2837096311039555,0.5834781096601896,0.4073929623111943,0.2105484879059379,0.759864584482749,-2.9085865492574348e-05,43.76379096786176,-0.0224649226522073
1.0,0.5981847494479077,0.285887885371979,0.6626872960938338,0.5540584671015031,0.3520498060595803,0.8026314489669724,-6.308197207064326e-07,13.453712346850889,-0.0337592278744123
1.0,0.5821314901720002,0.2850751617836473,0.6363071613446392,0.4687494395168329,0.2764167417876018,0.7884735858967021,1.0411756218480162e-05,26.372581832841437,-0.1329024659063243
1.0,0.5993383517086746,0.2857959734093877,0.664330347718092,0.5460044190859701,0.3525757467526716,0.8035195155774663,1.6631412646791964e-05,16.010750081872995,-0.1138248538973338
1.0,0.5453182442760451,0.28335889671804,0.5761300717420976,0.4040908976038388,0.1963015457683055,0.7560983994161203,1.0189032460336794e-05,53.41928822801368,-0.0555907786809408
1.0,0.5827477851279723,0.2854883190515129,0.6377226221813376,0.4989554692849958,0.3260459949772699,0.7892056461931133,-1.6908577321156702e-05,19.52604896092697,-0.009980320942073
1.0,0.5847384457813997,0.2855120032505772,0.6407152838100195,0.4963417364217151,0.3157366265241972,0.7907173667757466,-9.54014586629774e-07,18.708952436351257,0.057543961888133
1.0,0.5370390587482228,0.2830405116561515,0.5627842142539538,0.4011606502487554,0.1847261961778803,0.7492352370772648,3.4011959460333147e-06,54.265825764672,-0.0403063584786477
1.0,0.5955305560256238,0.2855872151612658,0.6580726059252072,0.5256425821840611,0.3270140981999513,0.8000294836170676,1.0280241478948806e-05,15.220680995619698,-0.0580188464501879
1.0,0.4639692749881963,0.2767617277014782,0.4442350525277234,0.4394865075779851,0.1661507155926823,0.6898335854623754,-3.7787823884596093e-07,43.04409166689573,-0.0804500332187836
1.0,0.5965379235213659,0.2855797890733009,0.6596746534416282,0.5107992655263353,0.3211775528093629,0.8008944350822048,1.295408602610023e-06,17.5052716091484,-0.087771509087065
1.0,0.4980601318338384,0.2806214922994728,0.5007021251695526,0.4092006307946511,0.1758503651891625,0.7183338459830041,-4.903063548416604e-07,40.59379374538482,-0.1489838949971089
1.0,0.4758925912647356,0.2784027678027972,0.4639564484426075,0.4200510416781071,0.1468305402208065,0.6993722101289473,5.836298310784406e-06,46.51495349288708,-0.2794517326739942
1.0,0.585401512941605,0.2853811969835503,0.6416261525600891,0.518243812604889,0.3179427848297305,0.7911857453216405,-5.745569097300135e-07,17.474497932777687,-0.047307605348096
1.0,0.4155382791401369,0.2682550922557056,0.3625550493100909,0.4058304245398886,0.0953954021734443,0.6513379291775266,-1.221886251495048e-07,34.25462794359642,-0.1005687478303529
1.0,0.6135479385490897,0.2850909839581682,0.6863580818572076,0.5464525064365896,0.3626617067697411,0.815225418134886,4.884354095216218e-07,17.951206376204524,-0.3107605232315512
1.0,0.5809871015310052,0.2849336761809999,0.6339955741680312,0.4641613197420041,0.2859627980843297,0.7869569003552535,3.735897597149173e-06,22.90972296315897,-0.0811181597526885
1.0,0.5984477910254132,0.2853478290311774,0.6623892837452532,0.5169227630245966,0.3270606416241187,0.8023091816757391,4.534539533313352e-06,15.555316839150978,-0.033329244082482
1.0,0.6002534902859055,0.2858117117065025,0.6658615371799749,0.5442434769883289,0.34410484355421,0.8042885521923014,-1.0812914520826916e-06,13.745725461763197,-0.0136376238414964
1.0,0.5879570064015057,0.2856833016405074,0.6460458572698615,0.5447332775329959,0.334721689242068,0.7936155840269207,3.3001047140276767e-06,13.853344152696373,-0.0190843318828371
1.0,0.5897207535446383,0.285410491433006,0.6484380456020881,0.5271831894171745,0.325496782572095,0.7948068907296918,-3.2361123562187443e-06,16.554764857812042,-0.0427576757868386
1.0,0.4090002354988936,0.2671290967504282,0.3518068631464255,0.4039096169921715,0.1040990224927428,0.6466606273861113,4.609877122377074e-07,36.716293673223305,-0.106639293068776
1.0,0.5287704594614716,0.282695715616616,0.5499719808780859,0.4335986003027263,0.2162919464481915,0.7424236104334961,-4.934447357437044e-05,50.25505666337524,-0.0646406894874162
1.0,0.5368759914526005,0.2827858006869056,0.5621788475318081,0.3980818021708597,0.1691713838211447,0.7487169181388468,3.6180995285896447e-05,58.68938686448738,-0.050418959960609
1.0,0.5410764498792179,0.2833417253158894,0.5697760748748384,0.4371146449425656,0.2253260250790783,0.7527860156536924,2.2377292221693423e-06,43.655938432722486,-0.043222226307905
1.0,0.5405020593375126,0.2833541799671049,0.5688216556529989,0.432663711901347,0.2202527918448348,0.7523276032604832,-3.3870077620840662e-06,44.58413250021641,-0.1145733872542736
1.0,0.5443248722526925,0.2837451459180776,0.575079723933948,0.4131184563638574,0.2135738104768169,0.7554626528907631,-2.7966770169297623e-05,47.11094878014456,-0.0635298102505108
1.0,0.4106544423652396,0.2672903385172541,0.3543963896475204,0.4059601647934839,0.0996634341695923,0.6477126630844844,-4.801692989732896e-06,41.93577196774504,-0.0370470331482268
1.0,0.4955745932736164,0.2818633788205317,0.4978421307768527,0.5169147637854942,0.2225660000259531,0.7167755388416923,3.618535316359889e-06,14.132337504784283,-0.1325968746107473
1.0,0.3849339760278001,0.2612575844095151,0.309907673775561,0.4014405095478434,0.0983602182929059,0.6280702720549516,-8.863125958443613e-06,35.8529861618108,-0.0684314525647868
1.0,0.2663795841938107,0.1962254339565961,0.2354050756735742,0.3985080551338187,0.0658403278271635,0.3669211864120932,-2.9377793982246635e-05,30.17269257659459,-0.0336866241815533
1.0,0.6158457961106892,0.285269408596714,0.6919270646708564,0.4228499178915214,0.2722092162428715,0.8185389515116519,8.404462175056414e-06,44.23018867118231,-0.0923856171847168
1.0,0.5391561829568621,0.2836477195253362,0.5670522212192901,0.4394059745680689,0.2377205389348493,0.7512817750565176,-2.4607222396760625e-05,38.46538598019332,-0.0575139072430571
1.0,0.5741534210096639,0.2852592646037862,0.6236289388159655,0.4731612043902703,0.2968446506546612,0.7815008453451293,3.864723323147704e-06,28.655254462205047,-0.0055021193483824
1.0,0.5529808852630114,0.2837418779174373,0.5884498637052515,0.3904603202743864,0.1937370030966833,0.7624615822152576,2.5276019955555637e-05,52.72346471429857,0.0015071548955598
1.0,0.5363694471024691,0.2829274281666968,0.5617243969554206,0.4020163007374245,0.187155762919417,0.7485785731902085,1.2133607890916668e-06,54.00332956707354,-0.0892063040446174
1.0,0.5703269034879674,0.2845431839101122,0.6166023683035543,0.4475909000449596,0.2612156594545383,0.7775313516450917,8.51883725849427e-05,37.89459715150806,-0.10887812392241
1.0,0.5489614750013194,0.2834148273954038,0.5818421349261748,0.387987085347292,0.1927130477650012,0.7590383431837298,-4.986171822055183e-06,47.51807304823264,-0.0410332698023764
1.0,0.5511020380237627,0.2837331463146619,0.5856665701082728,0.4247231813721591,0.2239111049843902,0.7611129687786652,-7.91813579512421e-06,48.41298184719846,-0.0328540587996409
1.0,0.594655933296457,0.2856364369235481,0.6567656972437592,0.5069198597638505,0.316341691038373,0.7993641239736695,-9.309044781864523e-06,17.87852694597669,-0.1132821843415018
1.0,0.0,0.0,0.0,,0.0001489389573355,0.0,0.0,0.0,0.0
1.0,0.6032535034507182,0.2856550719978805,0.6704748429708,0.5627606324283664,0.3593803953659413,0.8067592192575048,-3.181534037661907e-07,14.122599519126467,-0.0579331890690146
1.0,0.53486717996948,0.2826323220239926,0.5590031213597657,0.3996414663898007,0.1820685666579233,0.747160908226614,-1.7824939028110204e-05,51.70356392735175,-0.0563400580058115
1.0,0.5321630275769584,0.2827066643190447,0.5549202853589628,0.396588977730575,0.1843631574693747,0.7450319727164211,4.418989371170715e-07,54.15132050668059,-0.0687319263583826
1.0,0.545265269795002,0.28316550728023,0.5759681129694849,0.4034011266357131,0.1987264581674255,0.7560037480281114,2.853438062892387e-05,55.2204108389523,-0.0468901792507692
1.0,0.5251036030311569,0.2830756206760175,0.5447561709613041,0.4582895272453075,0.2246976888528188,0.7403737078388783,-5.0882658665337744e-06,31.60880296976378,-0.02856956079888
1.0,0.5341694787758053,0.2831569976340752,0.5586907403148386,0.4300459416626659,0.2165712069931958,0.7471094592932065,1.434297421958248e-05,47.02714074236444,-0.0880235927969696
1.0,0.5297809219167787,0.2828195640859742,0.5517459422461057,0.4362897367527504,0.2176091253521281,0.7433526818055158,2.435262047095665e-06,48.89038405150431,-0.1017607983496295
1.0,0.5527086892934172,0.2841777886915407,0.5886298932832843,0.4293749187513108,0.2258659287994198,0.7628499952588563,-9.754025026261284e-09,49.17376647409418,-0.127667629836356
1.0,0.5049720483717576,0.2797526311183914,0.5104565355453365,0.3975239410818493,0.1685709736493856,0.7225059753172883,4.50879206714968e-06,76.51287419257807,-0.0625504979016503
1.0,0.5761084393531111,0.2852987260682484,0.6267066493888278,0.4641464203427893,0.2946571097187947,0.7831510751988967,6.527274933211832e-06,27.736411899647585,-0.1610694359725002
1.0,0.5851754612363654,0.2851709505811455,0.6408627899187155,0.4558022814659756,0.2845432236472249,0.7905924418319902,1.1531713773155524e-05,25.970255017455205,-0.0888198593350726
1.0,0.5884026873982061,0.2857685821926333,0.6469196647451234,0.5332230583523597,0.328098559983051,0.7941057383798878,8.802096127720233e-07,18.323799846490203,-0.1110384499987991
1.0,0.5415239890186935,0.2833464602780903,0.5703463124795436,0.4243524665699313,0.2185213764658086,0.753057054306881,-1.0137500142731647e-05,43.52025422923962,-0.046870807877803
1.0,0.560817738734306,0.2855008866997314,0.6030323669204649,0.5164462682327895,0.3026579243331658,0.770827128533315,-1.0542648154930189e-07,18.955893091233424,-0.113294241009955
1.0,0.576232703874561,0.285557008525839,0.6272765452912875,0.4843115915340341,0.3106308128930365,0.7835667653759594,4.759705041827803e-07,23.1497773283503,0.0214626521435163
1.0,0.5970808771082615,0.285703591308855,0.6606440643461168,0.559145744841037,0.3519334474991619,0.8014871326124127,-1.1320750378532632e-05,13.90246938811148,-0.0633553095924796
1.0,0.5529117713315251,0.2842167244354447,0.5891066678116248,0.4407521522428603,0.2443948659604503,0.7629776322994002,2.1485021475497584e-06,35.83164338583592,-0.0661317139983704
1.0,0.5227077374898784,0.2821844559690064,0.5397486638174396,0.4045784492370003,0.1742073823160543,0.7372754000238773,-1.281160167185681e-05,62.23055688269164,-0.0911466293525338
1.0,0.5978031525771222,0.2858239981653988,0.6620096793036596,0.5304223820089717,0.3380169636731179,0.8022114152415573,8.085852063003664e-06,16.26610705108896,-0.1139838083320868
1.0,0.5371170280786346,0.2831751897150382,0.5632404093649872,0.4344261709105452,0.2161104270939387,0.7493329748648969,-8.278720407514694e-06,42.713687991228674,-0.1354593545113027
1.0,0.5285417103500188,0.2825645747982405,0.5494887134197828,0.4300718620515724,0.2137832558855702,0.7421822747534029,-6.22106245483302e-06,47.67875375601184,-0.05593497275601
1.0,0.0,0.0,0.0,,0.0001489389573355,0.0,0.0,0.0,0.0
1.0,0.5397820468771178,0.2832023432255035,0.5674922682178208,0.399263107973535,0.206136171294871,0.7516003795365255,2.924605016487933e-06,57.86795550011156,-0.0606233972686734
1.0,0.5247743410522905,0.2816778809505999,0.5428355999266608,0.4077641209423867,0.1896970338789556,0.7388040361041237,8.155064296325865e-06,62.23563537965397,-0.0128512745071876
1.0,0.5595702187277772,0.2840762519113044,0.5991297782224829,0.4028049490071682,0.2040882606315067,0.7683301629777728,1.8705541913158676e-05,44.8078002799872,-0.0651507125885671
1.0,0.5441352451423602,0.2835353686086159,0.5745275437687045,0.4081580360578654,0.2016959286293038,0.7554584911404337,-5.7714539409239765e-06,53.5693795965459,-0.0892777366909312
1.0,0.4957182948574082,0.2807972742965756,0.4968517593531142,0.4230589101720797,0.1867368721019106,0.7159189876386438,2.7134277579376857e-06,41.69653714618735,-0.066678772699382
1.0,0.515906752929804,0.2839432669034457,0.5314210954374746,0.4995071505909388,0.2277183570812812,0.7337951355744222,-1.209058673943002e-05,14.02461931495272,0.0843139702356873
1.0,0.5772953329076929,0.285259707564434,0.6285533327046984,0.4918144238489377,0.3013174737171455,0.7841872934909675,-4.703021061687204e-06,20.7652247543667,-0.0266909652321257
1.0,0.5808915441190674,0.285342486813516,0.6343958370034668,0.4675259462372979,0.2973985174022529,0.7872814945660723,4.302474754387496e-06,25.607957200617776,-0.0453931052462643
1.0,0.5354644792584522,0.2826745479330879,0.560099644900025,0.4093643837975189,0.1981074306259995,0.7477214085230011,1.017457719112786e-05,52.76163210508228,-0.1183931100786337
1.0,0.5385048701895851,0.2831834023292196,0.5653879297505342,0.4031789952729973,0.2000436370713621,0.7505223980491132,-2.4298835447535768e-05,45.284221802783165,-0.081345314938447
